%time,field.header.seq,field.header.stamp,field.header.frame_id,field.child_frame_id,field.pose.pose.position.x,field.pose.pose.position.y,field.pose.pose.position.z,field.pose.pose.orientation.x,field.pose.pose.orientation.y,field.pose.pose.orientation.z,field.pose.pose.orientation.w,field.pose.covariance0,field.pose.covariance1,field.pose.covariance2,field.pose.covariance3,field.pose.covariance4,field.pose.covariance5,field.pose.covariance6,field.pose.covariance7,field.pose.covariance8,field.pose.covariance9,field.pose.covariance10,field.pose.covariance11,field.pose.covariance12,field.pose.covariance13,field.pose.covariance14,field.pose.covariance15,field.pose.covariance16,field.pose.covariance17,field.pose.covariance18,field.pose.covariance19,field.pose.covariance20,field.pose.covariance21,field.pose.covariance22,field.pose.covariance23,field.pose.covariance24,field.pose.covariance25,field.pose.covariance26,field.pose.covariance27,field.pose.covariance28,field.pose.covariance29,field.pose.covariance30,field.pose.covariance31,field.pose.covariance32,field.pose.covariance33,field.pose.covariance34,field.pose.covariance35,field.twist.twist.linear.x,field.twist.twist.linear.y,field.twist.twist.linear.z,field.twist.twist.angular.x,field.twist.twist.angular.y,field.twist.twist.angular.z,field.twist.covariance0,field.twist.covariance1,field.twist.covariance2,field.twist.covariance3,field.twist.covariance4,field.twist.covariance5,field.twist.covariance6,field.twist.covariance7,field.twist.covariance8,field.twist.covariance9,field.twist.covariance10,field.twist.covariance11,field.twist.covariance12,field.twist.covariance13,field.twist.covariance14,field.twist.covariance15,field.twist.covariance16,field.twist.covariance17,field.twist.covariance18,field.twist.covariance19,field.twist.covariance20,field.twist.covariance21,field.twist.covariance22,field.twist.covariance23,field.twist.covariance24,field.twist.covariance25,field.twist.covariance26,field.twist.covariance27,field.twist.covariance28,field.twist.covariance29,field.twist.covariance30,field.twist.covariance31,field.twist.covariance32,field.twist.covariance33,field.twist.covariance34,field.twist.covariance35
1582326913977585963,322,1582326913739543040,husky4/map,,2.68515067842,1.49920625554,1.31532290998,-0.108279202261,-0.00677134498392,0.223614004093,0.968621086186,0.00112876842744,-5.25827776921e-08,-0.00012878236848,8.98937347305e-08,-6.29306992709e-08,-6.26150396117e-08,-5.25827776922e-08,0.00100000002147,5.25884705358e-08,-3.67082394687e-11,2.56978440729e-11,2.55689439835e-11,-0.00012878236848,5.25884705358e-08,0.00112879631103,-8.99034670231e-08,6.29375124263e-08,6.26218185923e-08,8.98937347305e-08,-3.67082394619e-11,-8.99034670231e-08,0.00100000006276,-4.39321633261e-11,-4.37118001085e-11,-6.2930699271e-08,2.56978440729e-11,6.29375124263e-08,-4.39321633232e-11,0.00100000003075,3.06007326964e-11,-6.26150396121e-08,2.55689439837e-11,6.26218185927e-08,-4.37118001081e-11,3.06007326956e-11,0.00100000003045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1582326914068114421,323,1582326913840400896,husky4/map,,2.61226137779,1.45377395241,1.28271521959,-0.111534405886,-0.00539037519426,0.225881843728,0.967733790726,0.001,0.0,6.45862622281e-21,1.05879118407e-22,1.32348898008e-23,3.74381945242e-21,0.0,0.001,0.0,0.0,-8.47032947254e-22,0.0,-4.47868670861e-20,3.38813178902e-21,0.001,1.05879118407e-22,1.32348898008e-23,4.08958094846e-21,0.0,0.0,0.0,0.001,-6.51156578202e-21,-5.62482816536e-22,3.97046694025e-23,-1.69406589451e-21,-2.11758236814e-22,2.11758236814e-22,0.001,4.35097002203e-22,-5.76710323072e-21,0.0,-2.66683029487e-21,-3.83811804225e-22,1.21595550045e-22,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1582326914158667567,324,1582326913941329920,husky4/map,,2.53394636688,1.40270109178,1.24358746961,-0.112506321361,-0.00726482600712,0.227968232946,0.967119590065,0.001,3.38813178902e-21,2.7316812549e-20,0.0,-2.64697796017e-23,2.06464280893e-21,0.0,0.001,-3.38813178902e-21,0.0,0.0,-2.11758236814e-22,-6.13040095575e-20,6.77626357803e-21,0.001,0.0,1.32348898008e-22,-5.41968737345e-21,2.11758236814e-22,6.77626357803e-21,2.11758236814e-22,0.001,-2.31345873719e-20,4.12928561786e-21,7.94093388051e-23,-8.47032947254e-22,-1.32348898008e-22,1.794651057e-20,0.001,-7.72586692125e-22,5.24763380604e-21,-6.35274710441e-22,3.38151434412e-21,6.90861247604e-21,-9.87653651388e-22,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1582326914249233243,325,1582326914042355968,husky4/map,,2.45606238724,1.35518609873,1.20584175645,-0.113272922907,-0.00758764510908,0.231378879734,0.966217237239,0.001,-1.69406589451e-21,7.50682949504e-20,0.0,9.26442286059e-23,-4.05153064028e-21,5.08219768353e-21,0.001,3.38813178902e-21,2.03287907341e-20,-8.47032947254e-22,0.0,-1.04132112953e-19,1.69406589451e-21,0.001,-4.23516473627e-22,7.94093388051e-23,-9.09402365441e-21,-1.05879118407e-22,0.0,0.0,0.001,2.06464280893e-21,-5.31380825504e-21,3.57342024623e-22,0.0,-7.94093388051e-23,2.37698620823e-20,0.001,-1.83634095987e-22,-6.46855239016e-21,2.11758236814e-22,8.76811449306e-22,-2.60727329077e-21,-1.86115637824e-22,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1582326914339716445,326,1582326914142976000,husky4/map,,2.38498267444,1.30540967739,1.16758523234,-0.112794519865,-0.0093805931127,0.234549180175,0.965492802329,0.001,0.0,-1.31290106824e-20,0.0,3.1763735522e-22,-4.36751363428e-22,0.0,0.001,6.77626357803e-21,-1.35525271561e-20,8.47032947254e-22,-4.23516473627e-22,-6.11981304391e-20,-6.77626357803e-21,0.001,0.0,-1.5881867761e-21,6.1674586472e-21,0.0,0.0,4.23516473627e-22,0.001,-1.8475906162e-20,4.20869495667e-21,1.00585162486e-21,0.0,2.64697796017e-22,1.11173074327e-20,0.001,-4.59912420579e-21,4.79103010791e-21,0.0,-1.68083100471e-21,5.82335151237e-21,-8.96994656253e-21,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1582326914450396901,327,1582326914244134912,husky4/map,,2.31550621646,1.25908854276,1.12887308379,-0.113795933,-0.0119081507193,0.237768172554,0.964559603132,0.001,6.77626357803e-21,-8.19504376469e-20,0.0,2.64697796017e-22,-3.1499037726e-21,0.0,0.001,0.0,1.35525271561e-20,0.0,8.47032947254e-22,-4.23516473627e-20,0.0,0.001,4.23516473627e-22,-8.20563167653e-22,8.78796682776e-21,4.23516473627e-22,6.77626357803e-21,-2.11758236814e-22,0.001,1.43466205441e-20,-1.08526096367e-21,-4.76456032831e-22,-1.69406589451e-21,-2.64697796017e-22,7.25271961086e-20,0.001,-1.57693711977e-20,7.54388718648e-21,8.47032947254e-22,1.15143541267e-20,-1.5087774373e-21,3.20946077671e-21,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1582326914550983968,328,1582326914344775936,husky4/map,,2.23921470111,1.21051840178,1.09216609175,-0.115603037197,-0.012555824076,0.240682650039,0.963613201102,0.0150005556537,-3.07729674893e-07,-0.0140007294513,-4.65818251248e-06,-1.25673988795e-06,2.41733790247e-07,-3.07729674896e-07,0.00100000000676,3.07733494935e-07,1.02386007055e-10,2.76229148867e-11,-5.31326488256e-12,-0.0140007294513,3.07733494932e-07,0.015000903251,4.65824033738e-06,1.25675548864e-06,-2.41736791038e-07,-4.65818251247e-06,1.02386007069e-10,4.65824033737e-06,0.00100000154984,4.18135102159e-10,-8.04282445583e-11,-1.25673988795e-06,2.76229148841e-11,1.25675548864e-06,4.18135102179e-10,0.00100000011281,-2.16988885404e-11,2.41733790247e-07,-5.31326488171e-12,-2.41736791038e-07,-8.04282445622e-11,-2.16988884897e-11,0.00100000000417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1582326914631441393,329,1582326914445748992,husky4/map,,2.16861503074,1.16370677388,1.05397311248,-0.117895411774,-0.0131077144412,0.242927026712,0.962764543833,0.001,3.37823147106e-21,-3.40826846705e-20,-3.30872245021e-24,1.32348898008e-22,-1.5021599924e-21,-2.97828964489e-21,0.001,-3.92724675325e-21,5.18807680193e-21,4.23516473627e-22,1.24407964128e-21,1.38445736111e-19,2.02293222654e-20,0.001,1.00585162486e-21,-1.05879118407e-21,3.1499037726e-21,2.28301849065e-22,5.65129794496e-21,-6.61744490042e-22,0.001,2.71050543121e-20,-6.77626357803e-21,5.29395592034e-23,-2.11758236814e-22,6.35274710441e-22,4.06575814682e-20,0.001,-2.71050543121e-20,-3.79675901162e-21,-2.51462906216e-22,-3.75870870344e-21,-3.38813178902e-21,1.35525271561e-20,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1582326914762108661,330,1582326914546451968,husky4/map,,2.09390680014,1.11625893953,1.0165476582,-0.119799206942,-0.0135578828868,0.245641170556,0.961834179515,0.001,-1.25921704649e-20,7.32877886819e-20,2.64697796017e-23,-7.94093388051e-22,-3.83811804225e-22,8.36899984751e-22,0.001,1.14184011757e-20,1.78406314515e-20,-2.54109884176e-21,1.85288457212e-21,-4.18400361539e-20,-7.14105022817e-20,0.001,-3.0704944338e-21,0.0,6.56450534122e-21,-1.4955425475e-21,-1.06937909591e-20,-1.37642853929e-21,0.001,-2.71050543121e-20,-2.71050543121e-20,1.05879118407e-22,-1.27054942088e-21,-8.47032947254e-22,5.42101086243e-20,0.001,5.42101086243e-20,6.2203982064e-21,2.11758236814e-22,3.91752738105e-21,-2.71050543121e-20,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1582326914832458462,331,1582326914647287040,husky4/map,,2.02630278407,1.07020126105,0.986298689363,-0.122019793755,-0.0155508809042,0.249056912825,0.960645740115,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
